id,commits,exceptionsCount,gitUrl,javaLoc,numberOfProductionFiles,numberOfTestFiles,productionLoc,testLoc,refactoring,Refactorings_Count
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract And Move Method,26
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Attribute,2
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Class,8
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Interface,6
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Method,114
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Subclass,5
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Superclass,25
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Extract Variable,85
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Inline Method,35
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Inline Variable,28
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Merge Variable,4
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move And Inline Method,6
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move And Rename Class,14
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move And Rename Method,8
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move Attribute,65
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move Class,354
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Move Method,24
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Parameterize Variable,1
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Pull Up Attribute,15
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Pull Up Method,39
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Push Down Attribute,14
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Push Down Method,27
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Rename Attribute,73
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Rename Class,59
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Rename Method,167
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Rename Parameter,125
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Rename Variable,115
119389,2185,0,https://github.com/purplefox/netty,58662,521,121,48998,9664,Replace Variable With Attribute,3
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Change Attribute Type,446
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Change Parameter Type,346
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Change Return Type,355
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Change Variable Type,849
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract And Move Method,104
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Attribute,65
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Class,14
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Interface,3
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Method,516
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Subclass,5
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Superclass,46
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Extract Variable,440
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Inline Method,44
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Inline Variable,25
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Merge Parameter,1
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Merge Variable,2
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move And Inline Method,6
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move And Rename Attribute,1
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move And Rename Class,29
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move And Rename Method,15
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move Attribute,146
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move Class,83
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move Method,58
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Move Source Folder,33
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Parameterize Variable,29
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Pull Up Attribute,93
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Pull Up Method,160
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Push Down Attribute,23
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Push Down Method,32
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Rename Attribute,106
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Rename Class,17
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Rename Method,151
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Rename Parameter,117
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Rename Variable,241
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Replace Attribute,3
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Replace Variable With Attribute,28
119445,6366,2,https://github.com/ducki2p/i2p,150803,1027,147,140205,10598,Split Parameter,1
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Change Attribute Type,965
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Change Package,296
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Change Parameter Type,1145
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Change Return Type,737
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Change Variable Type,2007
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract And Move Method,114
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Attribute,25
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Class,47
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Interface,19
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Method,347
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Subclass,12
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Superclass,32
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Extract Variable,295
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Inline Method,68
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Inline Variable,55
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Merge Parameter,10
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Merge Variable,13
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move And Inline Method,25
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move And Rename Class,50
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move And Rename Method,44
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move Attribute,285
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move Class,558
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move Method,278
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Move Source Folder,2443
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Parameterize Variable,19
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Pull Up Attribute,73
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Pull Up Method,185
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Push Down Attribute,48
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Push Down Method,67
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Rename Attribute,357
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Rename Class,156
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Rename Method,486
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Rename Parameter,587
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Rename Variable,1026
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Replace Variable With Attribute,42
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Split Parameter,3
119611,8921,0,https://github.com/RuterNo/OpenTripPlanner,93949,827,162,78538,15411,Split Variable,2
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Change Attribute Type,1631
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Change Package,644
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Change Parameter Type,4107
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Change Return Type,1842
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Change Variable Type,2515
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract And Move Method,301
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Attribute,113
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Class,1011
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Interface,113
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Method,1203
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Subclass,26
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Superclass,369
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Extract Variable,521
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Inline Method,238
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Inline Variable,149
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Merge Parameter,11
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Merge Variable,14
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move And Inline Method,140
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move And Rename Attribute,1
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move And Rename Class,150
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move And Rename Method,120
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move Attribute,559
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move Class,1165
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move Method,1683
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Move Source Folder,386
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Parameterize Variable,146
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Pull Up Attribute,184
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Pull Up Method,619
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Push Down Attribute,56
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Push Down Method,151
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Rename Attribute,724
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Rename Class,319
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Rename Method,1415
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Rename Parameter,1233
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Rename Variable,1063
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Replace Variable With Attribute,62
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Split Parameter,8
119643,6250,14,https://github.com/stephenh/google-web-toolkit,683379,5135,1816,517300,166079,Split Variable,1
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Change Attribute Type,1073
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Change Package,357
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Change Parameter Type,1861
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Change Return Type,1565
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Change Variable Type,2200
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract And Move Method,424
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Attribute,142
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Class,183
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Interface,69
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Method,1560
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Subclass,20
119899,12425,13,https://github.com/thomasdarimont/keycloak,435412,3412,1727,255932,179480,Extract Superclass,225
